Scrape started on: 22:06:46
[STARTUP | Wed Jul  7 22:06:46 2021 | main_scrape.py | <module>]: Init Database
[INFO | Wed Jul  7 22:06:46 2021 | main_scrape.py | <module>]: Sequence Selected: sfrs
[STARTUP | Wed Jul  7 22:06:48 2021 | main_scrape.py | <module>]: Running Controlled Chome to get TokenFomo.io full list
[STARTUP | Wed Jul  7 22:06:54 2021 | main_scrape.py | <module>]: Selinum Scrape Done Closing
[LOG | Wed Jul  7 22:07:07 2021 | scrape/scrape_poc.py | parseFomo]: coin: CarnivalSeries failed eth check
[LOG | Wed Jul  7 22:07:07 2021 | scrape/scrape_poc.py | parseFomo]: coin: PEKBI BOS! failed eth check
[LOG | Wed Jul  7 22:07:07 2021 | scrape/scrape_poc.py | parseFomo]: coin: POLYBEE FINANCE failed eth check
[LOG | Wed Jul  7 22:07:07 2021 | scrape/scrape_poc.py | parseFomo]: coin: PolyBee Token failed eth check
[LOG | Wed Jul  7 22:07:07 2021 | scrape/scrape_poc.py | parseFomo]: coin: vaDAI Pool failed eth check
[LOG | Wed Jul  7 22:07:07 2021 | scrape/scrape_poc.py | parseFomo]: coin: vaDAI Pool failed eth check
[LOG | Wed Jul  7 22:07:07 2021 | scrape/scrape_poc.py | parseFomo]: coin: MILK failed eth check
[LOG | Wed Jul  7 22:07:07 2021 | scrape/scrape_poc.py | parseFomo]: coin: ATOKEN_IMPL failed eth check
[LOG | Wed Jul  7 22:07:07 2021 | scrape/scrape_poc.py | parseFomo]: coin: DEBTTOKEN_IMPL failed eth check
[LOG | Wed Jul  7 22:07:07 2021 | scrape/scrape_poc.py | parseFomo]: coin: DEBTTOKEN_IMPL failed eth check
[LOG | Wed Jul  7 22:07:07 2021 | scrape/scrape_poc.py | parseFomo]: coin: Guild Pointz for Polygon Mineable Bitcoin failed eth check
[LOG | Wed Jul  7 22:07:07 2021 | scrape/scrape_poc.py | parseFomo]: coin: Clientele failed eth check
[LOG | Wed Jul  7 22:07:07 2021 | scrape/scrape_poc.py | parseFomo]: coin: Polygon Mineable Bitcoin failed eth check
[LOG | Wed Jul  7 22:07:07 2021 | scrape/scrape_poc.py | parseFomo]: coin: Artys World failed eth check
[LOG | Wed Jul  7 22:07:07 2021 | scrape/scrape_poc.py | parseFomo]: coin: PRADA Inu - t.me/PRADAinu failed eth check
[LOG | Wed Jul  7 22:07:07 2021 | scrape/scrape_poc.py | parseFomo]: coin: AstroLion V2 | AstroLion.net failed eth check
[LOG | Wed Jul  7 22:07:07 2021 | scrape/scrape_poc.py | parseFomo]: coin: Willy Musk failed eth check
[LOG | Wed Jul  7 22:07:07 2021 | scrape/scrape_poc.py | parseFomo]: coin: ATOKEN_IMPL failed eth check
[LOG | Wed Jul  7 22:07:07 2021 | scrape/scrape_poc.py | parseFomo]: coin: DEBTTOKEN_IMPL failed eth check
[LOG | Wed Jul  7 22:07:07 2021 | scrape/scrape_poc.py | parseFomo]: coin: DEBTTOKEN_IMPL failed eth check
[LOG | Wed Jul  7 22:07:07 2021 | scrape/scrape_poc.py | parseFomo]: coin: Name failed eth check
[LOG | Wed Jul  7 22:07:07 2021 | scrape/scrape_poc.py | parseFomo]: coin: Cyb Quick USDC-USDT failed eth check
[LOG | Wed Jul  7 22:07:07 2021 | scrape/scrape_poc.py | parseFomo]: coin: Willy Musk failed eth check
[LOG | Wed Jul  7 22:07:07 2021 | scrape/scrape_poc.py | parseFomo]: coin: Willy Musk failed eth check
[LOG | Wed Jul  7 22:07:07 2021 | scrape/scrape_poc.py | parseFomo]: coin: Clientele failed eth check
[LOG | Wed Jul  7 22:07:07 2021 | scrape/scrape_poc.py | parseFomo]: coin: Drops NFT Loans ENJ failed eth check
[LOG | Wed Jul  7 22:07:07 2021 | scrape/scrape_poc.py | parseFomo]: coin: LuckyChallenges failed eth check
[LOG | Wed Jul  7 22:07:07 2021 | scrape/scrape_poc.py | parseFomo]: coin: Arty's World failed eth check
[LOG | Wed Jul  7 22:07:07 2021 | scrape/scrape_poc.py | parseFomo]: coin: ElonTesla failed eth check
[LOG | Wed Jul  7 22:07:07 2021 | scrape/scrape_poc.py | parseFomo]: coin: Hertz Network failed eth check
[LOG | Wed Jul  7 22:07:07 2021 | scrape/scrape_poc.py | parseFomo]: coin: POBA Assets failed eth check
[LOG | Wed Jul  7 22:07:07 2021 | scrape/scrape_poc.py | parseFomo]: coin: DummyToken failed eth check
